id,site_id,sitename,specie_id,cultivar_id,treatment_id,date,mean,variable_id
6001957883,6000005825,MAC Field Scanner Season 4 Range 36 Column 11,2588,6000000752,6000000024,6/5/17 5:00,0,6000000270
6001957884,6000005824,MAC Field Scanner Season 4 Range 36 Column 12,2588,6000000839,6000000024,6/5/17 5:00,0,6000000270
6001957885,6000005823,MAC Field Scanner Season 4 Range 36 Column 13,2588,6000000906,6000000024,6/5/17 5:00,0,6000000270
6001957886,6000005822,MAC Field Scanner Season 4 Range 36 Column 14,2588,6000000940,6000000024,6/5/17 5:00,0,6000000270
6001957887,6000005821,MAC Field Scanner Season 4 Range 36 Column 15,2588,6000000830,6000000024,6/5/17 5:00,0,6000000270
6001957888,6000005842,MAC Field Scanner Season 4 Range 37 Column 2,2588,6000000884,6000000024,6/5/17 5:00,0,6000000270
6001957889,6000005843,MAC Field Scanner Season 4 Range 37 Column 3,2588,6000000968,6000000024,6/5/17 5:00,0,6000000270
6001957890,6000005844,MAC Field Scanner Season 4 Range 37 Column 4,2588,6000000942,6000000024,6/5/17 5:00,0,6000000270
6001957891,6000005845,MAC Field Scanner Season 4 Range 37 Column 5,2588,6000000926,6000000024,6/5/17 5:00,0,6000000270
6001957892,6000005826,MAC Field Scanner Season 4 Range 37 Column 6,2588,6000000931,6000000024,6/5/17 5:00,0,6000000270
6001957893,6000005827,MAC Field Scanner Season 4 Range 37 Column 7,2588,6000000819,6000000024,6/5/17 5:00,0,6000000270
6001957894,6000005828,MAC Field Scanner Season 4 Range 37 Column 8,2588,6000000880,6000000024,6/5/17 5:00,0,6000000270
6001957895,6000005829,MAC Field Scanner Season 4 Range 37 Column 9,2588,6000000695,6000000024,6/5/17 5:00,0,6000000270
6001957896,6000005830,MAC Field Scanner Season 4 Range 37 Column 10,2588,6000000230,6000000024,6/5/17 5:00,0,6000000270
6001957897,6000005297,MAC Field Scanner Season 4 Range 37 Column 11,2588,6000000469,6000000024,6/5/17 5:00,0,6000000270
6001957898,6000005298,MAC Field Scanner Season 4 Range 37 Column 12,2588,6000000898,6000000024,6/5/17 5:00,0,6000000270
6001957899,6000005299,MAC Field Scanner Season 4 Range 37 Column 13,2588,6000000569,6000000024,6/5/17 5:00,0,6000000270
6001957900,6000005300,MAC Field Scanner Season 4 Range 37 Column 14,2588,6000000914,6000000024,6/5/17 5:00,0,6000000270
6001957901,6000005301,MAC Field Scanner Season 4 Range 37 Column 15,2588,6000000467,6000000024,6/5/17 5:00,0,6000000270
6001957902,6000005834,MAC Field Scanner Season 4 Range 38 Column 2,2588,6000000738,6000000024,6/5/17 5:00,0,6000000270
6001957903,6000005833,MAC Field Scanner Season 4 Range 38 Column 3,2588,6000000235,6000000024,6/5/17 5:00,0,6000000270
6001957904,6000005832,MAC Field Scanner Season 4 Range 38 Column 4,2588,6000000725,6000000024,6/5/17 5:00,0,6000000270
6001957905,6000005831,MAC Field Scanner Season 4 Range 38 Column 5,2588,6000000561,6000000024,6/5/17 5:00,0,6000000270
6001957906,6000005307,MAC Field Scanner Season 4 Range 38 Column 6,2588,6000000866,6000000024,6/5/17 5:00,0,6000000270
6001957907,6000005306,MAC Field Scanner Season 4 Range 38 Column 7,2588,6000000722,6000000024,6/5/17 5:00,0,6000000270
6001957908,6000005305,MAC Field Scanner Season 4 Range 38 Column 8,2588,6000000882,6000000024,6/5/17 5:00,0,6000000270
6001957909,6000005304,MAC Field Scanner Season 4 Range 38 Column 9,2588,6000000715,6000000024,6/5/17 5:00,0,6000000270
6001957910,6000005303,MAC Field Scanner Season 4 Range 38 Column 10,2588,6000000213,6000000024,6/5/17 5:00,0,6000000270
6001957911,6000005851,MAC Field Scanner Season 4 Range 38 Column 11,2588,6000001001,6000000024,6/5/17 5:00,0,6000000270
6001957912,6000005850,MAC Field Scanner Season 4 Range 38 Column 12,2588,6000000944,6000000024,6/5/17 5:00,0,6000000270
6001957913,6000005849,MAC Field Scanner Season 4 Range 38 Column 13,2588,6000000747,6000000024,6/5/17 5:00,0,6000000270
6001957914,6000005848,MAC Field Scanner Season 4 Range 38 Column 14,2588,6000000740,6000000024,6/5/17 5:00,0,6000000270
6001957915,6000005847,MAC Field Scanner Season 4 Range 38 Column 15,2588,6000000865,6000000024,6/5/17 5:00,0,6000000270
6001957916,6000005309,MAC Field Scanner Season 4 Range 39 Column 2,2588,6000000579,6000000024,6/5/17 5:00,0,6000000270
6001957917,6000005310,MAC Field Scanner Season 4 Range 39 Column 3,2588,6000000207,6000000024,6/5/17 5:00,0,6000000270
6001957918,6000005852,MAC Field Scanner Season 4 Range 39 Column 4,2588,6000000209,6000000024,6/5/17 5:00,0,6000000270
6001957919,6000005853,MAC Field Scanner Season 4 Range 39 Column 5,2588,6000000951,6000000024,6/5/17 5:00,0,6000000270
6001957920,6000005854,MAC Field Scanner Season 4 Range 39 Column 6,2588,6000000859,6000000024,6/5/17 5:00,0,6000000270
6001957921,6000005311,MAC Field Scanner Season 4 Range 39 Column 7,2588,6000000939,6000000024,6/5/17 5:00,0,6000000270
6001957922,6000005312,MAC Field Scanner Season 4 Range 39 Column 8,2588,6000000700,6000000024,6/5/17 5:00,0,6000000270
6001957923,6000005313,MAC Field Scanner Season 4 Range 39 Column 9,2588,6000000877,6000000024,6/5/17 5:00,0,6000000270
6001957924,6000005868,MAC Field Scanner Season 4 Range 39 Column 10,2588,6000000219,6000000024,6/5/17 5:00,0,6000000270
6001957925,6000005869,MAC Field Scanner Season 4 Range 39 Column 11,2588,6000000903,6000000024,6/5/17 5:00,0,6000000270
6001957926,6000005870,MAC Field Scanner Season 4 Range 39 Column 12,2588,6000000717,6000000024,6/5/17 5:00,0,6000000270
6001957927,6000005314,MAC Field Scanner Season 4 Range 39 Column 13,2588,6000001020,6000000024,6/5/17 5:00,0,6000000270
6001957928,6000005315,MAC Field Scanner Season 4 Range 39 Column 14,2588,6000001010,6000000024,6/5/17 5:00,0,6000000270
6001957929,6000005316,MAC Field Scanner Season 4 Range 39 Column 15,2588,6000000878,6000000024,6/5/17 5:00,0,6000000270
6001957930,6000005863,MAC Field Scanner Season 4 Range 40 Column 2,2588,6000000559,6000000024,6/5/17 5:00,0,6000000270
6001957931,6000005862,MAC Field Scanner Season 4 Range 40 Column 3,2588,6000000829,6000000024,6/5/17 5:00,0,6000000270
6001957932,6000005873,MAC Field Scanner Season 4 Range 40 Column 4,2588,6000000797,6000000024,6/5/17 5:00,0,6000000270
6001957933,6000005872,MAC Field Scanner Season 4 Range 40 Column 5,2588,6000000932,6000000024,6/5/17 5:00,0,6000000270
6001957934,6000005871,MAC Field Scanner Season 4 Range 40 Column 6,2588,6000000812,6000000024,6/5/17 5:00,0,6000000270
6001957935,6000005861,MAC Field Scanner Season 4 Range 40 Column 7,2588,6000000966,6000000024,6/5/17 5:00,0,6000000270
6001957936,6000005860,MAC Field Scanner Season 4 Range 40 Column 8,2588,6000000794,6000000024,6/5/17 5:00,0,6000000270
6001957937,6000005859,MAC Field Scanner Season 4 Range 40 Column 9,2588,6000000900,6000000024,6/5/17 5:00,0,6000000270
6001957938,6000005320,MAC Field Scanner Season 4 Range 40 Column 10,2588,6000000959,6000000024,6/5/17 5:00,0,6000000270
6001957939,6000005319,MAC Field Scanner Season 4 Range 40 Column 11,2588,6000000902,6000000024,6/5/17 5:00,0,6000000270
6001957940,6000005318,MAC Field Scanner Season 4 Range 40 Column 12,2588,6000000850,6000000024,6/5/17 5:00,0,6000000270
6001957941,6000005858,MAC Field Scanner Season 4 Range 40 Column 13,2588,6000000913,6000000024,6/5/17 5:00,0,6000000270
6001957942,6000005857,MAC Field Scanner Season 4 Range 40 Column 14,2588,6000000228,6000000024,6/5/17 5:00,0,6000000270
6001957943,6000005856,MAC Field Scanner Season 4 Range 40 Column 15,2588,6000000935,6000000024,6/5/17 5:00,0,6000000270
6001957944,6000005875,MAC Field Scanner Season 4 Range 41 Column 2,2588,6000000217,6000000024,6/5/17 5:00,0,6000000270
6001957945,6000005876,MAC Field Scanner Season 4 Range 41 Column 3,2588,6000001009,6000000024,6/5/17 5:00,0,6000000270
6001957946,6000005321,MAC Field Scanner Season 4 Range 41 Column 4,2588,6000000815,6000000024,6/5/17 5:00,0,6000000270
6001957947,6000005322,MAC Field Scanner Season 4 Range 41 Column 5,2588,6000000853,6000000024,6/5/17 5:00,0,6000000270
6001957948,6000005323,MAC Field Scanner Season 4 Range 41 Column 6,2588,6000001059,6000000024,6/5/17 5:00,0,6000000270
6001957949,6000005877,MAC Field Scanner Season 4 Range 41 Column 7,2588,6000000796,6000000024,6/5/17 5:00,0,6000000270
6001957950,6000005878,MAC Field Scanner Season 4 Range 41 Column 8,2588,6000000912,6000000024,6/5/17 5:00,0,6000000270
6001957951,6000005879,MAC Field Scanner Season 4 Range 41 Column 9,2588,6000000755,6000000024,6/5/17 5:00,0,6000000270
6001957952,6000005865,MAC Field Scanner Season 4 Range 41 Column 10,2588,6000000969,6000000024,6/5/17 5:00,0,6000000270
6001957953,6000005866,MAC Field Scanner Season 4 Range 41 Column 11,2588,6000000688,6000000024,6/5/17 5:00,0,6000000270
6001957954,6000005867,MAC Field Scanner Season 4 Range 41 Column 12,2588,6000000750,6000000024,6/5/17 5:00,0,6000000270
6001957955,6000005880,MAC Field Scanner Season 4 Range 41 Column 13,2588,6000000810,6000000024,6/5/17 5:00,0,6000000270
6001957956,6000005881,MAC Field Scanner Season 4 Range 41 Column 14,2588,6000001011,6000000024,6/5/17 5:00,0,6000000270
6001957957,6000005882,MAC Field Scanner Season 4 Range 41 Column 15,2588,6000000953,6000000024,6/5/17 5:00,0,6000000270
6001957958,6000005906,MAC Field Scanner Season 4 Range 42 Column 2,2588,6000000751,6000000024,6/5/17 5:00,0,6000000270
6001957959,6000005921,MAC Field Scanner Season 4 Range 42 Column 3,2588,6000000746,6000000024,6/5/17 5:00,0,6000000270
6001957960,6000005888,MAC Field Scanner Season 4 Range 42 Column 4,2588,6000000225,6000000024,6/5/17 5:00,0,6000000270
6001957961,6000005920,MAC Field Scanner Season 4 Range 42 Column 5,2588,6000000965,6000000024,6/5/17 5:00,0,6000000270
6001957962,6000005905,MAC Field Scanner Season 4 Range 42 Column 6,2588,6000000961,6000000024,6/5/17 5:00,0,6000000270
6001957963,6000005887,MAC Field Scanner Season 4 Range 42 Column 7,2588,6000000560,6000000024,6/5/17 5:00,0,6000000270
6001957964,6000005919,MAC Field Scanner Season 4 Range 42 Column 8,2588,6000000950,6000000024,6/5/17 5:00,0,6000000270
6001957965,6000005904,MAC Field Scanner Season 4 Range 42 Column 9,2588,6000000856,6000000024,6/5/17 5:00,0,6000000270
6001957966,6000005886,MAC Field Scanner Season 4 Range 42 Column 10,2588,6000000806,6000000024,6/5/17 5:00,0,6000000270
6001957967,6000005903,MAC Field Scanner Season 4 Range 42 Column 11,2588,6000000558,6000000024,6/5/17 5:00,0,6000000270
6001957968,6000005918,MAC Field Scanner Season 4 Range 42 Column 12,2588,6000000705,6000000024,6/5/17 5:00,0,6000000270
6001957969,6000005885,MAC Field Scanner Season 4 Range 42 Column 13,2588,6000000919,6000000024,6/5/17 5:00,0,6000000270
6001957970,6000005917,MAC Field Scanner Season 4 Range 42 Column 14,2588,6000000570,6000000024,6/5/17 5:00,0,6000000270
6001957971,6000005902,MAC Field Scanner Season 4 Range 42 Column 15,2588,6000000826,6000000024,6/5/17 5:00,0,6000000270
6001957972,6000005922,MAC Field Scanner Season 4 Range 43 Column 2,2588,6000000836,6000000024,6/5/17 5:00,0,6000000270
6001957973,6000005907,MAC Field Scanner Season 4 Range 43 Column 3,2588,6000000841,6000000024,6/5/17 5:00,0,6000000270
6001957974,6000005891,MAC Field Scanner Season 4 Range 43 Column 4,2588,6000000811,6000000024,6/5/17 5:00,0,6000000270
6001957975,6000005923,MAC Field Scanner Season 4 Range 43 Column 5,2588,6000000956,6000000024,6/5/17 5:00,0,6000000270
6001957976,6000005908,MAC Field Scanner Season 4 Range 43 Column 6,2588,6000000988,6000000024,6/5/17 5:00,0,6000000270
6001957977,6000005892,MAC Field Scanner Season 4 Range 43 Column 7,2588,6000000578,6000000024,6/5/17 5:00,0,6000000270
6001957978,6000005909,MAC Field Scanner Season 4 Range 43 Column 8,2588,6000000221,6000000024,6/5/17 5:00,0,6000000270
6001957979,6000005924,MAC Field Scanner Season 4 Range 43 Column 9,2588,6000000822,6000000024,6/5/17 5:00,0,6000000270
6001957980,6000005893,MAC Field Scanner Season 4 Range 43 Column 10,2588,6000000790,6000000024,6/5/17 5:00,0,6000000270
6001957981,6000005925,MAC Field Scanner Season 4 Range 43 Column 11,2588,6000000723,6000000024,6/5/17 5:00,0,6000000270
6001957982,6000005910,MAC Field Scanner Season 4 Range 43 Column 12,2588,6000000229,6000000024,6/5/17 5:00,0,6000000270
6001957983,6000005894,MAC Field Scanner Season 4 Range 43 Column 13,2588,6000000713,6000000024,6/5/17 5:00,0,6000000270
6001957984,6000005911,MAC Field Scanner Season 4 Range 43 Column 14,2588,6000000924,6000000024,6/5/17 5:00,0,6000000270
6001957985,6000005926,MAC Field Scanner Season 4 Range 43 Column 15,2588,6000000917,6000000024,6/5/17 5:00,0,6000000270
6001957986,6000005931,MAC Field Scanner Season 4 Range 44 Column 2,2588,6000000827,6000000024,6/5/17 5:00,0,6000000270
6001957987,6000005916,MAC Field Scanner Season 4 Range 44 Column 3,2588,6000000471,6000000024,6/5/17 5:00,0,6000000270
6001957988,6000005900,MAC Field Scanner Season 4 Range 44 Column 4,2588,6000000716,6000000024,6/5/17 5:00,0,6000000270
6001957989,6000005915,MAC Field Scanner Season 4 Range 44 Column 5,2588,6000000711,6000000024,6/5/17 5:00,0,6000000270
6001957990,6000005930,MAC Field Scanner Season 4 Range 44 Column 6,2588,6000000553,6000000024,6/5/17 5:00,0,6000000270
6001957991,6000005899,MAC Field Scanner Season 4 Range 44 Column 7,2588,6000000563,6000000024,6/5/17 5:00,0,6000000270
6001957992,6000005929,MAC Field Scanner Season 4 Range 44 Column 8,2588,6000000756,6000000024,6/5/17 5:00,0,6000000270
6001957993,6000005914,MAC Field Scanner Season 4 Range 44 Column 9,2588,6000000555,6000000024,6/5/17 5:00,0,6000000270
6001957994,6000005898,MAC Field Scanner Season 4 Range 44 Column 10,2588,6000000808,6000000024,6/5/17 5:00,0,6000000270
6001957995,6000005913,MAC Field Scanner Season 4 Range 44 Column 11,2588,6000000842,6000000024,6/5/17 5:00,0,6000000270
6001957996,6000005928,MAC Field Scanner Season 4 Range 44 Column 12,2588,6000000896,6000000024,6/5/17 5:00,0,6000000270
6001957997,6000005897,MAC Field Scanner Season 4 Range 44 Column 13,2588,6000000813,6000000024,6/5/17 5:00,0,6000000270
6001957998,6000005927,MAC Field Scanner Season 4 Range 44 Column 14,2588,6000000698,6000000024,6/5/17 5:00,0,6000000270
6001957999,6000005912,MAC Field Scanner Season 4 Range 44 Column 15,2588,6000000554,6000000024,6/5/17 5:00,0,6000000270
6001958000,6000005933,MAC Field Scanner Season 4 Range 45 Column 2,2588,6000000976,6000000024,6/5/17 5:00,0,6000000270
6001958001,6000005944,MAC Field Scanner Season 4 Range 45 Column 3,2588,6000000964,6000000024,6/5/17 5:00,0,6000000270
6001958002,6000005947,MAC Field Scanner Season 4 Range 45 Column 4,2588,6000000962,6000000024,6/5/17 5:00,0,6000000270
6001958003,6000005950,MAC Field Scanner Season 4 Range 45 Column 5,2588,6000000835,6000000024,6/5/17 5:00,0,6000000270
6001958005,6000005956,MAC Field Scanner Season 4 Range 45 Column 7,2588,6000000825,6000000024,6/5/17 5:00,0,6000000270
6001958006,6000005959,MAC Field Scanner Season 4 Range 45 Column 8,2588,6000000721,6000000024,6/5/17 5:00,0,6000000270
6001958007,6000005962,MAC Field Scanner Season 4 Range 45 Column 9,2588,6000000821,6000000024,6/5/17 5:00,0,6000000270
6001958008,6000005965,MAC Field Scanner Season 4 Range 45 Column 10,2588,6000000888,6000000024,6/5/17 5:00,0,6000000270
6001958009,6000005968,MAC Field Scanner Season 4 Range 45 Column 11,2588,6000000694,6000000024,6/5/17 5:00,0,6000000270
6001958010,6000005971,MAC Field Scanner Season 4 Range 45 Column 12,2588,6000000223,6000000024,6/5/17 5:00,0,6000000270
6001958011,6000005974,MAC Field Scanner Season 4 Range 45 Column 13,2588,6000000732,6000000024,6/5/17 5:00,0,6000000270
6001958012,6000005977,MAC Field Scanner Season 4 Range 45 Column 14,2588,6000000955,6000000024,6/5/17 5:00,0,6000000270
6001958013,6000005934,MAC Field Scanner Season 4 Range 45 Column 15,2588,6000000894,6000000024,6/5/17 5:00,0,6000000270
6001958014,6000005982,MAC Field Scanner Season 4 Range 46 Column 2,2588,6000000863,6000000024,6/5/17 5:00,0,6000000270
6001958015,6000006025,MAC Field Scanner Season 4 Range 46 Column 3,2588,6000000861,6000000024,6/5/17 5:00,0,6000000270
6001958016,6000006022,MAC Field Scanner Season 4 Range 46 Column 4,2588,6000000971,6000000024,6/5/17 5:00,0,6000000270
6001958017,6000006019,MAC Field Scanner Season 4 Range 46 Column 5,2588,6000000871,6000000024,6/5/17 5:00,0,6000000270
6001958018,6000006016,MAC Field Scanner Season 4 Range 46 Column 6,2588,6000001061,6000000024,6/5/17 5:00,0,6000000270
6001958019,6000006013,MAC Field Scanner Season 4 Range 46 Column 7,2588,6000001062,6000000024,6/5/17 5:00,0,6000000270
6001958020,6000006010,MAC Field Scanner Season 4 Range 46 Column 8,2588,6000000970,6000000024,6/5/17 5:00,0,6000000270
6001958021,6000006007,MAC Field Scanner Season 4 Range 46 Column 9,2588,6000000728,6000000024,6/5/17 5:00,0,6000000270
6001958022,6000006004,MAC Field Scanner Season 4 Range 46 Column 10,2588,6000001063,6000000024,6/5/17 5:00,0,6000000270
6001958024,6000005998,MAC Field Scanner Season 4 Range 46 Column 12,2588,6000000868,6000000024,6/5/17 5:00,0,6000000270
6001958025,6000005995,MAC Field Scanner Season 4 Range 46 Column 13,2588,6000000874,6000000024,6/5/17 5:00,0,6000000270
6001958026,6000005992,MAC Field Scanner Season 4 Range 46 Column 14,2588,6000000231,6000000024,6/5/17 5:00,0,6000000270
6001958027,6000005981,MAC Field Scanner Season 4 Range 46 Column 15,2588,6000000864,6000000024,6/5/17 5:00,0,6000000270
6001958028,6000005325,MAC Field Scanner Season 4 Range 47 Column 2,2588,6000000921,6000000024,6/5/17 5:00,0,6000000270
6001958029,6000006028,MAC Field Scanner Season 4 Range 47 Column 3,2588,6000000838,6000000024,6/5/17 5:00,0,6000000270
6001958030,6000006031,MAC Field Scanner Season 4 Range 47 Column 4,2588,6000000949,6000000024,6/5/17 5:00,0,6000000270
6001958031,6000006034,MAC Field Scanner Season 4 Range 47 Column 5,2588,6000000625,6000000024,6/5/17 5:00,0,6000000270
6001958032,6000006037,MAC Field Scanner Season 4 Range 47 Column 6,2588,6000000938,6000000024,6/5/17 5:00,0,6000000270
6001958033,6000006040,MAC Field Scanner Season 4 Range 47 Column 7,2588,6000000897,6000000024,6/5/17 5:00,0,6000000270
6001958034,6000006043,MAC Field Scanner Season 4 Range 47 Column 8,2588,6000000889,6000000024,6/5/17 5:00,0,6000000270
6001958035,6000006044,MAC Field Scanner Season 4 Range 47 Column 9,2588,6000000982,6000000024,6/5/17 5:00,0,6000000270
6001958036,6000006041,MAC Field Scanner Season 4 Range 47 Column 10,2588,6000000817,6000000024,6/5/17 5:00,0,6000000270
6001958037,6000006038,MAC Field Scanner Season 4 Range 47 Column 11,2588,6000000990,6000000024,6/5/17 5:00,0,6000000270
6001958038,6000006029,MAC Field Scanner Season 4 Range 47 Column 12,2588,6000000708,6000000024,6/5/17 5:00,0,6000000270
6001958039,6000006035,MAC Field Scanner Season 4 Range 47 Column 13,2588,6000000947,6000000024,6/5/17 5:00,0,6000000270
6001958040,6000006032,MAC Field Scanner Season 4 Range 47 Column 14,2588,6000000792,6000000024,6/5/17 5:00,0,6000000270
6001958041,6000005326,MAC Field Scanner Season 4 Range 47 Column 15,2588,6000000227,6000000024,6/5/17 5:00,0,6000000270
6001958042,6000005938,MAC Field Scanner Season 4 Range 48 Column 2,2588,6000000991,6000000024,6/5/17 5:00,0,6000000270
6001958043,6000005957,MAC Field Scanner Season 4 Range 48 Column 3,2588,6000000701,6000000024,6/5/17 5:00,0,6000000270
6001958044,6000005966,MAC Field Scanner Season 4 Range 48 Column 4,2588,6000000793,6000000024,6/5/17 5:00,0,6000000270
6001958045,6000005948,MAC Field Scanner Season 4 Range 48 Column 5,2588,6000000930,6000000024,6/5/17 5:00,0,6000000270
6001958046,6000005945,MAC Field Scanner Season 4 Range 48 Column 6,2588,6000000893,6000000024,6/5/17 5:00,0,6000000270
6001958047,6000005960,MAC Field Scanner Season 4 Range 48 Column 7,2588,6000000473,6000000024,6/5/17 5:00,0,6000000270
6001958048,6000005954,MAC Field Scanner Season 4 Range 48 Column 8,2588,6000000712,6000000024,6/5/17 5:00,0,6000000270
6001958049,6000005969,MAC Field Scanner Season 4 Range 48 Column 9,2588,6000001003,6000000024,6/5/17 5:00,0,6000000270
6001958050,6000005975,MAC Field Scanner Season 4 Range 48 Column 10,2588,6000000973,6000000024,6/5/17 5:00,0,6000000270
6001958051,6000005951,MAC Field Scanner Season 4 Range 48 Column 11,2588,6000001018,6000000024,6/5/17 5:00,0,6000000270
6001958052,6000005963,MAC Field Scanner Season 4 Range 48 Column 12,2588,6000000892,6000000024,6/5/17 5:00,0,6000000270
6001958053,6000005972,MAC Field Scanner Season 4 Range 48 Column 13,2588,6000000557,6000000024,6/5/17 5:00,0,6000000270
6001958054,6000005978,MAC Field Scanner Season 4 Range 48 Column 14,2588,6000000952,6000000024,6/5/17 5:00,0,6000000270
6001958055,6000005937,MAC Field Scanner Season 4 Range 48 Column 15,2588,6000000814,6000000024,6/5/17 5:00,0,6000000270
6001958056,6000005985,MAC Field Scanner Season 4 Range 49 Column 2,2588,6000000904,6000000024,6/5/17 5:00,0,6000000270
6001958057,6000006020,MAC Field Scanner Season 4 Range 49 Column 3,2588,6000001060,6000000024,6/5/17 5:00,0,6000000270
6001958058,6000006002,MAC Field Scanner Season 4 Range 49 Column 4,2588,6000000911,6000000024,6/5/17 5:00,0,6000000270
6001958060,6000005999,MAC Field Scanner Season 4 Range 49 Column 6,2588,6000000943,6000000024,6/5/17 5:00,0,6000000270
6001958061,6000006011,MAC Field Scanner Season 4 Range 49 Column 7,2588,6000000922,6000000024,6/5/17 5:00,0,6000000270
6001958062,6000006014,MAC Field Scanner Season 4 Range 49 Column 8,2588,6000000818,6000000024,6/5/17 5:00,0,6000000270
6001958063,6000005996,MAC Field Scanner Season 4 Range 49 Column 9,2588,6000000915,6000000024,6/5/17 5:00,0,6000000270
6001958064,6000005993,MAC Field Scanner Season 4 Range 49 Column 10,2588,6000000857,6000000024,6/5/17 5:00,0,6000000270
6001958065,6000006017,MAC Field Scanner Season 4 Range 49 Column 11,2588,6000000828,6000000024,6/5/17 5:00,0,6000000270
6001958066,6000006026,MAC Field Scanner Season 4 Range 49 Column 12,2588,6000000748,6000000024,6/5/17 5:00,0,6000000270
6001958067,6000006008,MAC Field Scanner Season 4 Range 49 Column 13,2588,6000000941,6000000024,6/5/17 5:00,0,6000000270
6001958068,6000006005,MAC Field Scanner Season 4 Range 49 Column 14,2588,6000000936,6000000024,6/5/17 5:00,0,6000000270
6001958069,6000005986,MAC Field Scanner Season 4 Range 49 Column 15,2588,6000000833,6000000024,6/5/17 5:00,0,6000000270
6001958070,6000005336,MAC Field Scanner Season 4 Range 50 Column 2,2588,6000000730,6000000024,6/5/17 5:00,0,6000000270
6001958071,6000005335,MAC Field Scanner Season 4 Range 50 Column 3,2588,6000001025,6000000024,6/5/17 5:00,0,6000000270
6001958072,6000005334,MAC Field Scanner Season 4 Range 50 Column 4,2588,6000000869,6000000024,6/5/17 5:00,0,6000000270
6001958073,6000005333,MAC Field Scanner Season 4 Range 50 Column 5,2588,6000000862,6000000024,6/5/17 5:00,0,6000000270
6001958074,6000005332,MAC Field Scanner Season 4 Range 50 Column 6,2588,6000001021,6000000024,6/5/17 5:00,0,6000000270
6001958075,6000005331,MAC Field Scanner Season 4 Range 50 Column 7,2588,6000000703,6000000024,6/5/17 5:00,0,6000000270
6001958076,6000005330,MAC Field Scanner Season 4 Range 50 Column 8,2588,6000000987,6000000024,6/5/17 5:00,0,6000000270
6001958077,6000006036,MAC Field Scanner Season 4 Range 50 Column 9,2588,6000001022,6000000024,6/5/17 5:00,0,6000000270
6001958078,6000006039,MAC Field Scanner Season 4 Range 50 Column 10,2588,6000001026,6000000024,6/5/17 5:00,0,6000000270
6001958079,6000006030,MAC Field Scanner Season 4 Range 50 Column 11,2588,6000000687,6000000024,6/5/17 5:00,0,6000000270
6001958080,6000006045,MAC Field Scanner Season 4 Range 50 Column 12,2588,6000000873,6000000024,6/5/17 5:00,0,6000000270
6001958081,6000006042,MAC Field Scanner Season 4 Range 50 Column 13,2588,6000000860,6000000024,6/5/17 5:00,0,6000000270
6001958082,6000006033,MAC Field Scanner Season 4 Range 50 Column 14,2588,6000001057,6000000024,6/5/17 5:00,0,6000000270
6001958083,6000005329,MAC Field Scanner Season 4 Range 50 Column 15,2588,6000001028,6000000024,6/5/17 5:00,0,6000000270
6001958084,6000005989,MAC Field Scanner Season 4 Range 51 Column 2,2588,6000000870,6000000024,6/5/17 5:00,0,6000000270
6001958085,6000006003,MAC Field Scanner Season 4 Range 51 Column 3,2588,6000000464,6000000024,6/5/17 5:00,0,6000000270
6001958086,6000006000,MAC Field Scanner Season 4 Range 51 Column 4,2588,6000000984,6000000024,6/5/17 5:00,0,6000000270
6001958087,6000005997,MAC Field Scanner Season 4 Range 51 Column 5,2588,6000000216,6000000024,6/5/17 5:00,0,6000000270
6001958088,6000006009,MAC Field Scanner Season 4 Range 51 Column 6,2588,6000000957,6000000024,6/5/17 5:00,0,6000000270
6001958089,6000006027,MAC Field Scanner Season 4 Range 51 Column 7,2588,6000001000,6000000024,6/5/17 5:00,0,6000000270
6001958090,6000006015,MAC Field Scanner Season 4 Range 51 Column 8,2588,6000000737,6000000024,6/5/17 5:00,0,6000000270
6001958091,6000006024,MAC Field Scanner Season 4 Range 51 Column 9,2588,6000001005,6000000024,6/5/17 5:00,0,6000000270
6001958092,6000006018,MAC Field Scanner Season 4 Range 51 Column 10,2588,6000001027,6000000024,6/5/17 5:00,0,6000000270
6001958093,6000006021,MAC Field Scanner Season 4 Range 51 Column 11,2588,6000000890,6000000024,6/5/17 5:00,0,6000000270
6001958094,6000006006,MAC Field Scanner Season 4 Range 51 Column 12,2588,6000001024,6000000024,6/5/17 5:00,0,6000000270
6001958095,6000005994,MAC Field Scanner Season 4 Range 51 Column 13,2588,6000001002,6000000024,6/5/17 5:00,0,6000000270
6001958096,6000006012,MAC Field Scanner Season 4 Range 51 Column 14,2588,6000000735,6000000024,6/5/17 5:00,0,6000000270
6001958097,6000005990,MAC Field Scanner Season 4 Range 51 Column 15,2588,6000000920,6000000024,6/5/17 5:00,0,6000000270
6001958098,6000005942,MAC Field Scanner Season 4 Range 52 Column 2,2588,6000000981,6000000024,6/5/17 5:00,0,6000000270
6001958099,6000005979,MAC Field Scanner Season 4 Range 52 Column 3,2588,6000000886,6000000024,6/5/17 5:00,0,6000000270
6001958100,6000005949,MAC Field Scanner Season 4 Range 52 Column 4,2588,6000000706,6000000024,6/5/17 5:00,0,6000000270
6001958101,6000005973,MAC Field Scanner Season 4 Range 52 Column 5,2588,6000000820,6000000024,6/5/17 5:00,0,6000000270
6001958102,6000005946,MAC Field Scanner Season 4 Range 52 Column 6,2588,6000000474,6000000024,6/5/17 5:00,0,6000000270
6001958103,6000005970,MAC Field Scanner Season 4 Range 52 Column 7,2588,6000000556,6000000024,6/5/17 5:00,0,6000000270
